season,player_id,team_id,pos1,pos2
1974,finkeha01,BOS,C,
1974,hankiph01,BOS,SF,
1974,havlijo01,BOS,SF,
1974,kuberst01,BOS,PF,
1974,nelsodo01,BOS,SF,
1974,silaspa01,BOS,PF,
1974,westppa01,BOS,SG,
1974,whitejo01,BOS,PG,
1974,williar01,BOS,PG,
1974,ervinju01,NYA,SF,
1974,galemi01,NYA,PG,
1974,gregoga01,NYA,SF,
1974,kenonla01,NYA,PF,
1974,lackebo01,NYA,SG,
1974,ladnewe01,NYA,SF,
1974,melchbi01,NYA,PG,
1974,obrieji02,NYA,SF,
1974,paultbi01,NYA,C,
1974,rinalri01,NYA,SG,
1974,rochejo01,NYA,SG,
1974,schaebi01,NYA,SF,
1974,sojouwi01,NYA,C,
1974,taylobr01,NYA,PG,
1974,taylool01,NYA,SG,
1974,willijo01,NYA,SG,
1973,barnedi01,NYK,SG,
1973,bibbyhe01,NYK,PG,
1973,bradlbi01,NYK,SF,
1973,debusda01,NYK,PF,
1973,fraziwa01,NYK,PG,
1973,gianejo01,NYK,C,
1973,jacksph01,NYK,PF,
1973,lucasje01,NYK,PF,
1973,meminde01,NYK,SG,
1973,monroea01,NYK,SG,
1973,rackllu01,NYK,C,
1973,reedwi01,NYK,C,
1973,rikerto01,NYK,C,
1973,wingoha01,NYK,PF,
1973,arnzebo01,INA,SF,
1973,brownro01,INA,SF,
1973,busedo01,INA,PG,
1973,danieme01,INA,C,
1973,freemdo01,INA,SG,
1973,hillmda01,INA,PF,
1973,johnsgu01,INA,SF,
1973,kellebi01,INA,PG,
1973,lewisfr02,INA,SG,
1973,mcginge01,INA,PF,
1973,newtobi01,INA,PF,
1973,peeplge01,INA,C,
1973,raymocr01,INA,C,
1972,bayloel01,LAL,SF,
1972,chambwi01,LAL,C,
1972,cleamji01,LAL,PG,
1972,ellisle01,LAL,C,
1972,erickke01,LAL,SF,
1972,goodrga01,LAL,SG,
1972,hairsha01,LAL,PF,
1972,mcmilji01,LAL,SF,
1972,rileypa01,LAL,SG,
1972,robinfl01,LAL,SG,
1972,trappjo01,LAL,SF,
1972,westje01,LAL,PG,
1972,barnhjo01,INA,PG,
1972,brownro01,INA,SF,
1972,cannola01,INA,SG,
1972,chapmwa01,INA,SF,
1972,danieme01,INA,C,
1972,hillmda01,INA,PF,
1972,kellebi01,INA,PG,
1972,kellyar01,INA,SG,
1972,lewisfr02,INA,PG,
1972,mcginge01,INA,SF,
1972,mountri01,INA,SG,
1972,netolbo01,INA,PF,
1972,pricemi01,INA,SG,
1972,sidledo01,INA,C,
1972,winklma01,INA,SG,
1971,abdulka01,MIL,C,
1971,allenlu01,MIL,PG,
1971,boozebo01,MIL,PF,
1971,cunnidi01,MIL,C,
1971,dandrbo01,MIL,SF,
1971,freemga01,MIL,SF,
1971,greacbo01,MIL,SF,
1971,mcglojo01,MIL,SG,
1971,mclemmc01,MIL,SF,
1971,roberos01,MIL,PG,
1971,smithgr01,MIL,PF,
1971,webbje01,MIL,SG,
1971,winklma01,MIL,G,
1971,zopfbi01,MIL,PG,
1971,beatyze01,UTS,C,
1971,boonero01,UTS,SG,
1971,butlemi01,UTS,SG,
1971,combsgl01,UTS,SG,
1971,congdje01,UTS,PG,
1971,freemdo01,UTS,SG,
1971,hightwa01,UTS,PF,
1971,jacksme01,UTS,PG,
1971,mcdonro01,UTS,PF,
1971,nemeldi01,UTS,SG,
1971,robbire01,UTS,PF,
1971,smithsa01,UTS,SF,
1971,stonege01,UTS,SF,
1971,wisewi01,UTS,SF,
1971,workmto01,UTS,F,C
1970,barnedi01,NYK,SG,
1970,bowmana01,NYK,C,
1970,bradlbi01,NYK,SF,
1970,debusda01,NYK,PF,
1970,fraziwa01,NYK,PG,
1970,hoskebi01,NYK,PF,
1970,maydo01,NYK,SF,
1970,reedwi01,NYK,C,
1970,riordmi01,NYK,SG,
1970,russeca01,NYK,SF,
1970,stallda01,NYK,SF,
1970,warrejo01,NYK,SG,
1970,barnhjo01,INA,SG,
1970,beckear01,INA,PF,
1970,brownro01,INA,SF,
1970,chubist01,INA,SG,
1970,danieme01,INA,C,
1970,dardeol01,INA,PF,
1970,edmonbo01,INA,SF,
1970,faircjo01,INA,SF,
1970,grubadi01,INA,G,
1970,kellebi01,INA,SG,
1970,lewisfr02,INA,PG,
1970,mckeeje01,INA,G,
1970,milleja01,INA,SF,
1970,netolbo01,INA,PF,
1970,ormsba01,INA,PG,
1970,thackto01,INA,PG,
1969,barneji01,BOS,C,
1969,bryanem01,BOS,PG,
1969,chanedo01,BOS,SG,
1969,grahama01,BOS,PG,
1969,havlijo01,BOS,SG,
1969,howelba01,BOS,PF,
1969,johnsri01,BOS,C,
1969,jonessa01,BOS,SG,
1969,nelsodo01,BOS,SF,
1969,olsenbu01,BOS,PF,
1969,russebi01,BOS,C,
1969,sandeto01,BOS,SF,
1969,siegfla01,BOS,PG,
1969,anderan01,OAK,G,
1969,barryri01,OAK,SF,
1969,braddga01,OAK,PF,
1969,brownla01,OAK,PG,
1969,clawsjo01,OAK,SF,
1969,critcru01,OAK,PG,
1969,eakinji01,OAK,C,
1969,hargeir01,OAK,C,
1969,jabalwa01,OAK,SG,
1969,loganhe01,OAK,PG,
1969,moedo01,OAK,SF,
1969,peterme01,OAK,SG,
1968,embrywa01,BOS,C,
1968,grahama01,BOS,PG,
1968,havlijo01,BOS,SG,
1968,howelba01,BOS,PF,
1968,jonesjo01,BOS,SF,
1968,jonessa01,BOS,SG,
1968,nelsodo01,BOS,SF,
1968,russebi01,BOS,C,
1968,sandeto01,BOS,SF,
1968,siegfla01,BOS,PG,
1968,thackto01,BOS,SG,
1968,weitzri01,BOS,SG,
1968,dillcr01,PTP,C,
1968,grahaca01,PTP,G,
1968,hargeir01,PTP,C,
1968,hawkico01,PTP,C,
1968,heymaar01,PTP,SF,
1968,hogsebo01,PTP,F,
1968,jarviji01,PTP,PG,
1968,kellyar01,PTP,G,
1968,kerwito01,PTP,F,
1968,leiboba01,PTP,SG,
1968,meyerbi01,PTP,G,
1968,parksri01,PTP,SF,
1968,portewi01,PTP,PF,
1968,postljo01,PTP,F,
1968,turnehe01,PTP,PG,
1968,vacenst01,PTP,PG,
1968,vaughch01,PTP,SG,
1968,washitr01,PTP,PF,
1968,westbde01,PTP,F,
1968,willich01,PTP,PG,
1968,wrighle01,PTP,PF,
1967,chambwi01,PHI,C,
1967,costela01,PHI,PG,
1967,cunnibi01,PHI,SF,
1967,gambeda01,PHI,SF,
1967,greerha01,PHI,SG,
1967,guokama02,PHI,SG,
1967,jackslu01,PHI,PF,
1967,joneswa02,PHI,PG,
1967,melchbi01,PHI,PG,
1967,walkech01,PHI,SF,
1967,weissbo01,PHI,PG,
1966,bonharo01,BOS,SG,
1966,countme01,BOS,C,
1966,greensi01,BOS,G,F
1966,havlijo01,BOS,SF,
1966,joneskc01,BOS,PG,
1966,jonessa01,BOS,SG,
1966,naullwi01,BOS,SF,
1966,nelsodo01,BOS,SF,
1966,russebi01,BOS,C,
1966,sandeto01,BOS,PF,
1966,sauldwo01,BOS,PF,
1966,siegfla01,BOS,PG,
1966,thompjo01,BOS,C,
1966,wattsro01,BOS,F,
1965,bonharo01,BOS,SF,
1965,countme01,BOS,C,
1965,havlijo01,BOS,SG,
1965,heinsto01,BOS,SF,
1965,joneskc01,BOS,PG,
1965,jonessa01,BOS,SG,
1965,naullwi01,BOS,SF,
1965,nordmbe01,BOS,C,
1965,russebi01,BOS,C,
1965,sandeto01,BOS,PF,
1965,siegfla01,BOS,SG,
1965,thompjo01,BOS,PF,
1965,wardge01,BOS,SG,
1964,havlijo01,BOS,SF,
1964,heinsto01,BOS,PF,
1964,joneskc01,BOS,PG,
1964,jonessa01,BOS,SG,
1964,loscuji01,BOS,SF,
1964,lovelcl01,BOS,C,
1964,mccarjo01,BOS,PG,
1964,naullwi01,BOS,SF,
1964,ramsefr01,BOS,SG,
1964,russebi01,BOS,C,
1964,sandeto01,BOS,PF,
1964,siegfla01,BOS,SG,
1963,cousybo01,BOS,PG,
1963,foleyja01,BOS,F,
1963,guarige01,BOS,SF,
1963,havlijo01,BOS,SF,
1963,heinsto01,BOS,PF,
1963,joneskc01,BOS,PG,
1963,jonessa01,BOS,SG,
1963,loscuji01,BOS,SF,
1963,lovelcl01,BOS,C,
1963,ramsefr01,BOS,SG,
1963,russebi01,BOS,C,
1963,sandeto01,BOS,SF,
1963,swartda01,BOS,SF,
1962,braunca01,BOS,PG,
1962,butleal01,BOS,PG,
1962,cousybo01,BOS,PG,
1962,guarige01,BOS,SF,
1962,heinsto01,BOS,PF,
1962,joneskc01,BOS,PG,
1962,jonessa01,BOS,SG,
1962,loscuji01,BOS,SF,
1962,phillga01,BOS,PG,
1962,ramsefr01,BOS,SG,
1962,russebi01,BOS,C,
1962,sandeto01,BOS,SF,
1961,conlege01,BOS,PF,
1961,cousybo01,BOS,PG,
1961,guarige01,BOS,SF,
1961,heinsto01,BOS,PF,
1961,joneskc01,BOS,PG,
1961,jonessa01,BOS,SG,
1961,loscuji01,BOS,SF,
1961,ramsefr01,BOS,SG,
1961,russebi01,BOS,C,
1961,sandeto01,BOS,SF,
1961,sharmbi01,BOS,SG,
1960,conlege01,BOS,PF,
1960,cousybo01,BOS,PG,
1960,guarige01,BOS,SF,
1960,heinsto01,BOS,PF,
1960,joneskc01,BOS,PG,
1960,jonessa01,BOS,SG,
1960,kingma01,BOS,PG,
1960,loscuji01,BOS,SF,
1960,ramsefr01,BOS,SG,
1960,richtjo01,BOS,C,
1960,russebi01,BOS,C,
1960,sharmbi01,BOS,SG,
1959,conlege01,BOS,PF,
1959,cousybo01,BOS,PG,
1959,heinsto01,BOS,PF,
1959,joneskc01,BOS,PG,
1959,jonessa01,BOS,SG,
1959,loscuji01,BOS,SF,
1959,ramsefr01,BOS,SG,
1959,russebi01,BOS,C,
1959,sharmbi01,BOS,SG,
1959,swainbe01,BOS,PF,
1959,tsiorlo01,BOS,SF,
1958,colemja01,STL,PF,
1958,daviswa01,STL,PF,
1958,hagancl01,STL,SF,
1958,macaued01,STL,C,
1958,martisl01,STL,PG,
1958,mcmahja01,STL,SG,
1958,morrire01,STL,C,
1958,parkme01,STL,SG,
1958,pattewo01,STL,G,
1958,pettibo01,STL,PF,
1958,selvyfr01,STL,G,F
1958,sharech01,STL,C,
1958,wilfowi01,STL,PG,
1957,cousybo01,BOS,PG,
1957,heinsto01,BOS,PF,
1957,hemridi01,BOS,PF,
1957,loscuji01,BOS,SF,
1957,nichoja01,BOS,PF,
1957,palazto01,BOS,SF,
1957,phillan01,BOS,PG,
1957,ramsefr01,BOS,SG,
1957,risenar01,BOS,C,
1957,russebi01,BOS,C,
1957,sharmbi01,BOS,SG,
1957,tsiorlo01,BOS,SF,
1956,arizipa01,PHW,SF,
1956,becker01,PHW,SG,
1956,daviswa01,PHW,PF,
1956,dempsge01,PHW,PG,
1956,georgja01,PHW,PG,
1956,golato01,PHW,SG,
1956,grabojo01,PHW,PF,
1956,hennela01,PHW,SG,
1956,johnsne01,PHW,C,
1956,mooreja01,PHW,SF,
1956,schafbo01,PHW,SG,
1955,farledi01,SYR,SG,
1955,gaborbi01,SYR,SG,
1955,kenvibi01,SYR,SG,
1955,kerrre01,SYR,C,
1955,kingge01,SYR,PG,
1955,lloydea01,SYR,SF,
1955,mooreja01,SYR,SF,
1955,osterwa01,SYR,SF,
1955,rochare01,SYR,C,
1955,schaydo01,SYR,PF,
1955,seymopa01,SYR,SG,
1955,simmoco01,SYR,C,
1955,tuckeji01,SYR,PF,
1954,fritsji01,MNL,PF,
1954,harribo02,MNL,G,
1954,holstji01,MNL,SF,
1954,lovelcl01,MNL,C,
1954,martisl01,MNL,PG,
1954,mikange01,MNL,C,
1954,mikkeve01,MNL,PF,
1954,pollaji01,MNL,SF,
1954,saulpe01,MNL,SG,
1954,schnidi01,MNL,SF,
1954,skoogwh01,MNL,SG,
1953,harribo02,MNL,SG,
1953,hitchle01,MNL,PF,
1953,holstji01,MNL,SF,
1953,martisl01,MNL,PG,
1953,mikange01,MNL,C,
1953,mikkeve01,MNL,PF,
1953,pollaji01,MNL,SF,
1953,saulpe01,MNL,SG,
1953,schnidi01,MNL,F,
1953,schulho01,MNL,PF,
1953,skoogwh01,MNL,SG,
1952,harribo02,MNL,SG,
1952,hitchle01,MNL,PF,
1952,huttojo01,MNL,SG,
1952,martisl01,MNL,PG,
1952,mikange01,MNL,C,
1952,mikkeve01,MNL,PF,
1952,pilchjo01,MNL,F,
1952,pollaji01,MNL,SF,
1952,saulpe01,MNL,SG,
1952,schulho01,MNL,PF,
1952,skoogwh01,MNL,SG,
1951,calhobi01,ROC,SG,
1951,colemja01,ROC,PF,
1951,daviebo01,ROC,PG,
1951,holzmre01,ROC,PG,
1951,johnsar01,ROC,SF,
1951,mcnamjo01,ROC,SF,
1951,mikaned01,ROC,C,
1951,noelpa01,ROC,F,
1951,risenar01,ROC,C,
1951,saulpe01,ROC,SG,
1951,wanzebo01,ROC,G,
1950,carlsdo01,MNL,G,F
1950,ferriar01,MNL,F,G
1950,glickno01,MNL,F,
1950,grantbu01,MNL,F,
1950,harribo02,MNL,G,
1950,hassebi01,MNL,G,
1950,jarosto01,MNL,F,G
1950,martisl01,MNL,PG,
1950,mikange01,MNL,C,
1950,mikkeve01,MNL,PF,
1950,pollaji01,MNL,SF,
1950,schaehe01,MNL,G,F
1950,stumpge01,MNL,F,G
1950,walthpa01,MNL,SG,
1949,bloommi01,MNL,F,C
1949,carlsdo01,MNL,G,F
1949,dwanja01,MNL,F,G
1949,ellefra01,MNL,C,
1949,ferriar01,MNL,F,G
1949,formado01,MNL,G,
1949,gardnea01,MNL,F,
1949,jarosto01,MNL,F,G
1949,jorgejo01,MNL,G,F
1949,kachawh01,MNL,G,
1949,mikange01,MNL,C,
1949,pollaji01,MNL,SF,
1949,schaehe01,MNL,G,F
1949,smithdo01,MNL,G,F
1949,tinglja01,MNL,F,
1948,abramjo01,BLB,F,
1948,bloommi01,BLB,F,C
1948,fuetshe01,BLB,G,
1948,gaineel01,BLB,F,C
1948,hermskl01,BLB,C,F
1948,hoffmpa01,BLB,G,F
1948,jeannbu01,BLB,G,
1948,jorgejo01,BLB,G,F
1948,klotzhe01,BLB,G,
1948,lewisgr01,BLB,F,C
1948,mcnabch01,BLB,F,
1948,meinhca01,BLB,G,F
1948,reisech01,BLB,G,F
1948,rotheir01,BLB,C,
1948,rulloje01,BLB,G,
1948,schuldi01,BLB,F,G
1948,seymopa01,BLB,G,F
1948,simmoco01,BLB,C,F
1947,dallmho01,PHW,F,
1947,fleisje01,PHW,SG,
1947,fulksjo01,PHW,PF,
1947,guokama01,PHW,F,
1947,hillhar01,PHW,C,
1947,kaplora01,PHW,G,F
1947,murphjo01,PHW,F,
1947,musian01,PHW,G,
1947,rosenpe01,PHW,G,
1947,rulloje01,PHW,G,
1947,senesge01,PHW,PG,
1947,shefffr01,PHW,F,
2026,ingrabr01,TOR,F,
2026,degenty01,TOR,F,
2026,sarrol01,TOR,C,
2026,chomcul01,TOR,F,C
2026,martial01,TOR,G,
2026,roddyda01,TOR,F,
2026,mamuksa01,TOR,C,F
2026,murraco01,TOR,F,
2026,hepbuch01,TOR,G,
2026,templga01,TOR,G,
2026,lawsoaj01,TOR,G,
2026,agbajoc01,TOR,G,
2026,battlja01,TOR,F,
2026,barnesc01,TOR,G,F
2026,quickim01,TOR,G,
2026,mogbojo01,TOR,F,
2026,sheadja01,TOR,G,
2026,walteja01,TOR,G,
2026,poeltja01,TOR,C,
2026,dickgr01,TOR,G,
2026,barrerj01,TOR,G,F
2026,hausesa01,BOS,F,
2026,bridgja01,BOS,F,
2026,brownke03,BOS,G,F
2026,harpero02,BOS,G,F
2026,william01,BOS,F,
2026,bouchch01,BOS,F,
2026,shulgma01,BOS,G,
2026,minotjo01,BOS,F,
2026,garzalu01,BOS,F,C
2026,gonzahu01,BOS,G,F
2026,simonan01,BOS,G,
2026,tatumja01,BOS,F,
2026,scheiba01,BOS,G,
2026,whitede01,BOS,G,
2026,quetane01,BOS,C,
2026,tillmxa01,BOS,F,
2026,pritcpa01,BOS,G,
2026,brownja02,BOS,F,G
2026,walshjo01,BOS,G,F
2026,yabusgu01,NYK,F,C
2026,jemistr01,NYK,C,
2026,mcculke01,NYK,G,
2026,brogdma01,NYK,G,
2026,diawamo01,NYK,F,C
2026,evbuoto01,NYK,F,
2026,mathega01,NYK,G,
2026,shamela01,NYK,G,
2026,lenal01,NYK,C,
2026,ryanma01,NYK,F,
2026,clarkjo01,NYK,G,
2026,bridgmi01,NYK,F,G
2026,tuckepj01,NYK,F,
2026,hukpoar01,NYK,C,
2026,brunsja01,NYK,G,
2026,anunoog01,NYK,F,
2026,dadiepa01,NYK,F,
2026,kolekty01,NYK,G,
2026,mcbrimi01,NYK,G,
2026,hartjo01,NYK,G,
2026,robinmi01,NYK,C,
2026,townska01,NYK,C,F
2026,wolfda01,BRK,F,C
2026,zengfa01,BRK,F,
2026,willizi02,BRK,F,
2026,thomaca02,BRK,G,
2026,liddeej01,BRK,F,
2026,sharpda01,BRK,C,
2026,poweldr01,BRK,G,F
2026,traorno01,BRK,G,
2026,etienty01,BRK,G,
2026,demineg01,BRK,G,
2026,sarafbe01,BRK,G,
2026,portemi01,BRK,F,
2026,timmedr01,BRK,F,
2026,martity01,BRK,G,
2026,mannte01,BRK,G,F
2026,highsha01,BRK,F,
2026,claxtni01,BRK,C,
2026,wilsoja03,BRK,F,
2026,whiteda01,BRK,F,
2026,clownno01,BRK,F,
2026,bufkiko01,BRK,G,
2026,broomjo01,PHI,F,
2026,chandke01,PHI,G,
2026,batesem01,PHI,G,
2026,hillma01,PHI,F,
2026,barlodo01,PHI,F,
2026,milicig01,PHI,G,
2026,edwarju01,PHI,G,
2026,lowryky01,PHI,G,
2026,walkeja01,PHI,F,
2026,watfotr01,PHI,F,
2026,edgecvj01,PHI,G,
2026,embiijo01,PHI,C,
2026,sallihu01,PHI,G,
2026,gordoer01,PHI,G,F
2026,walkelo01,PHI,G,
2026,bonaad01,PHI,F,C
2026,georgpa01,PHI,F,G
2026,drumman01,PHI,C,
2026,oubreke01,PHI,F,
2026,maxeyty01,PHI,G,
2026,mccaija01,PHI,G,
2026,allenja01,CLE,C,F
2026,garlada01,CLE,G,
2026,wadede01,CLE,F,
2026,huntede01,CLE,F,
2026,strusma01,CLE,G,
2026,portecr01,CLE,G,
2026,tysonja01,CLE,G,
2026,mitchdo01,CLE,G,
2026,mobleev01,CLE,F,C
2026,balllo01,CLE,G,
2026,okekech01,CLE,F,
2026,travelu01,CLE,G,
2026,proctty01,CLE,G,
2026,merrisa01,CLE,G,
2026,nancela02,CLE,F,C
2026,tomlina01,CLE,F,
2026,mccontj01,IND,G,
2026,slawsja01,IND,F,
2026,peterta01,IND,G,
2026,dennira01,IND,G,
2026,jacksis01,IND,C,F
2026,jacksqu01,IND,G,
2026,wisemja01,IND,C,
2026,joneska03,IND,G,
2026,bradlto01,IND,F,C
2026,huffja01,IND,F,C
2026,mathube01,IND,G,F
2026,nembhan01,IND,G,
2026,toppiob01,IND,F,
2026,siakapa01,IND,F,C
2026,furphjo01,IND,G,F
2026,nesmiaa01,IND,G,F
2026,halibty01,IND,G,
2026,sheppbe01,IND,G,
2026,walkeja02,IND,F,
2026,reedpa01,DET,F,
2026,bediach01,DET,C,
2026,garcida01,DET,F,
2026,willibr05,DET,G,
2026,greenja02,DET,F,
2026,jenkida01,DET,G,
2026,jonesco02,DET,G,
2026,smithto05,DET,F,
2026,laniech01,DET,G,
2026,leverca01,DET,G,F
2026,iveyja01,DET,G,
2026,robindu01,DET,G,F
2026,klintbo01,DET,F,
2026,cunnica01,DET,G,
2026,harrito02,DET,F,
2026,hollaro01,DET,F,
2026,stewais01,DET,F,C
2026,sassema01,DET,G,
2026,thompau01,DET,G,
2026,durenja01,DET,C,
2026,smithja04,CHI,F,
2026,gueyemo01,CHI,F,
2026,milleem01,CHI,F,
2026,kawamyu01,CHI,G,
2026,poplawo01,CHI,G,
2026,grillca01,CHI,G,
2026,jonestr01,CHI,G,
2026,essenno01,CHI,F,
2026,olbrila01,CHI,F,C
2026,okorois01,CHI,G,F
2026,huertke01,CHI,G,
2026,willipa01,CHI,F,
2026,buzelma01,CHI,F,
2026,colliza01,CHI,C,F
2026,dosunay01,CHI,G,
2026,carteje01,CHI,G,
2026,phillju01,CHI,F,
2026,whiteco01,CHI,G,
2026,vucevni01,CHI,C,
2026,terryda01,CHI,G,
2026,rolliry01,MIL,G,
2026,ryanco01,MIL,G,
2026,antetth01,MIL,F,
2026,coffeam01,MIL,G,
2026,bouyeja01,MIL,G,
2026,nancepe01,MIL,F,
2026,anthoco01,MIL,G,
2026,livinch01,MIL,F,
2026,simsje01,MIL,F,
2026,princta02,MIL,F,
2026,harriga01,MIL,G,
2026,kuzmaky01,MIL,F,
2026,trentga02,MIL,G,
2026,portibo01,MIL,F,
2026,turnemy01,MIL,C,F
2026,porteke02,MIL,G,
2026,searsma01,MIL,G,
2026,smithty02,MIL,F,
2026,antetgi01,MIL,F,G
2026,greenaj01,MIL,G,
2026,jacksan01,MIL,G,
2026,johnske10,MIA,F,
2026,youngja05,MIA,G,
2026,madsega01,MIA,G,
2026,keelstr01,MIA,G,
2026,dainjda01,MIA,F,
2026,smithdr01,MIA,G,
2026,thompet01,MIA,G,
2026,gardnmy01,MIA,G,
2026,mitchda01,MIA,G,
2026,goldivl01,MIA,F,C
2026,jakucka01,MIA,G,
2026,adebaba01,MIA,C,F
2026,larsspe01,MIA,G,
2026,fontesi01,MIA,F,
2026,wareke01,MIA,C,
2026,jaqueja01,MIA,G,F
2026,wiggian01,MIA,F,G
2026,herroty01,MIA,G,
2026,jovicni01,MIA,G,F
2026,roziete01,MIA,G,
2026,powelno01,MIA,G,
2026,newelas01,ATL,F,
2026,johnsko01,ATL,F,
2026,bassech01,ATL,C,
2026,houstca01,ATL,G,F
2026,nfalyda01,ATL,C,
2026,wallake01,ATL,G,
2026,toppija01,ATL,F,
2026,djurini01,ATL,G,
2026,kennalu01,ATL,G,
2026,alexani01,ATL,G,
2026,youngtr01,ATL,G,
2026,ndiayel01,ATL,C,
2026,johnsja05,ATL,F,
2026,krejcvi01,ATL,G,
2026,risacza01,ATL,F,
2026,okongon01,ATL,F,
2026,porzikr01,ATL,F,C
2026,gueyemo02,ATL,F,
2026,daniedy01,ATL,G,
2026,diabamo01,CHO,F,
2026,reevean01,CHO,G,
2026,simpskj01,CHO,G,
2026,peterdr01,CHO,G,
2026,plumlma01,CHO,C,F
2026,jamessi01,CHO,G,
2026,knuepko01,CHO,G,F
2026,mcneeli01,CHO,G,F
2026,kalkbry01,CHO,C,
2026,connapa01,CHO,G,
2026,bridgmi02,CHO,G,F
2026,salauti01,CHO,F,
2026,greenjo02,CHO,G,F
2026,willigr01,CHO,F,
2026,ballla01,CHO,G,
2026,millebr02,CHO,F,G
2026,smithni01,CHO,G,
2026,sextoco01,CHO,G,
2026,kispeco01,WAS,G,F
2026,gilbeke01,WAS,G,
2026,pierrjo01,WAS,G,
2026,coopesh01,WAS,G,
2026,johnstr03,WAS,G,
2026,gillan01,WAS,F,
2026,vukcetr01,WAS,F,C
2026,baglema01,WAS,F,C
2026,rileywi01,WAS,F,
2026,watkija01,WAS,F,G
2026,champju01,WAS,F,
2026,branhma01,WAS,G,
2026,johnsaj01,WAS,G,
2026,sarral01,WAS,F,
2026,georgky01,WAS,G,
2026,jonesdi01,WAS,F,
2026,carrica01,WAS,G,
2026,middlkh01,WAS,F,G
2026,coulibi01,WAS,F,
2026,whitmca01,WAS,F,
2026,mccolcj01,WAS,G,
2026,richaja02,ORL,G,
2026,minayju01,ORL,F,
2026,beekmre01,ORL,G,
2026,quinole01,ORL,G,
2026,castlco01,ORL,F,
2026,cainja01,ORL,F,
2026,robinor01,ORL,F,
2026,wagnemo01,ORL,F,C
2026,jonesty01,ORL,G,
2026,pendano01,ORL,G,F
2026,cartewe01,ORL,C,
2026,suggsja01,ORL,G,
2026,dasiltr01,ORL,F,
2026,isaacjo01,ORL,F,
2026,wagnefr01,ORL,G,F
2026,bitadgo01,ORL,C,
2026,banede01,ORL,G,
2026,blackan01,ORL,G,
2026,howarje01,ORL,G,
2026,banchpa01,ORL,F,
2026,harteis01,OKC,F,
2026,leonsma01,OKC,F,
2026,carlsbr01,OKC,C,
2026,mitchaj01,OKC,G,
2026,barnhbr01,OKC,G,
2026,sorbeth01,OKC,F,
2026,willija07,OKC,F,
2026,carusal01,OKC,G,
2026,wiggiaa01,OKC,G,
2026,gilgesh01,OKC,G,
2026,topicni01,OKC,G,
2026,joeis01,OKC,G,
2026,wallaca01,OKC,G,
2026,willike04,OKC,G,F
2026,dortlu01,OKC,G,
2026,diengou01,OKC,F,
2026,holmgch01,OKC,F,C
2026,willija06,OKC,G,
2026,avdijde01,POR,G,F
2026,weslebl01,POR,G,
2026,cissosi01,POR,G,
2026,lillada01,POR,G,
2026,loveca01,POR,G,
2026,yangha01,POR,C,
2026,clingdo01,POR,C,
2026,holidjr01,POR,G,
2026,reathdu01,POR,C,
2026,williro04,POR,C,F
2026,grantje01,POR,F,
2026,thybuma01,POR,G,
2026,camarto01,POR,F,
2026,ruperra01,POR,G,
2026,murrakr01,POR,F,
2026,hendesc01,POR,G,
2026,sharpsh01,POR,G,
2026,markkla01,UTA,F,C
2026,murrema01,UTA,G,
2026,crowlst01,UTA,F,C
2026,tonjejo01,UTA,G,
2026,tshieos01,UTA,F,
2026,harklej01,UTA,G,
2026,luisrj01,UTA,G,F
2026,baileac01,UTA,G,F
2026,claytwa01,UTA,G,
2026,filipky01,UTA,F,C
2026,mykhasv01,UTA,G,F
2026,nurkiju01,UTA,C,
2026,loveke01,UTA,F,C
2026,anderky01,UTA,F,G
2026,willico04,UTA,G,F
2026,colliis01,UTA,G,
2026,niangge01,UTA,F,
2026,sensabr01,UTA,F,
2026,hendrta01,UTA,F,
2026,georgke01,UTA,G,
2026,kesslwa01,UTA,C,
2026,valanjo01,DEN,C,
2026,brownmo01,DEN,C,
2026,edwarke02,DEN,F,
2026,jonescu01,DEN,G,
2026,hardati02,DEN,G,
2026,brownbr01,DEN,G,F
2026,jonessp01,DEN,F,
2026,batesta01,DEN,G,
2026,murraja01,DEN,G,
2026,holmeda01,DEN,F,
2026,gordoaa01,DEN,F,
2026,nnajize01,DEN,F,
2026,johnsca02,DEN,F,
2026,pickeja02,DEN,G,
2026,strawju01,DEN,F,
2026,tysonhu01,DEN,F,
2026,jokicni01,DEN,C,F
2026,watsope01,DEN,G,F
2026,braunch01,DEN,G,
2026,inglejo01,MIN,F,G
2026,hylanbo01,MIN,G,
2026,newtotr01,MIN,G,
2026,juzanjo01,MIN,G,
2026,freemen01,MIN,F,
2026,randlju01,MIN,F,C
2026,reidna01,MIN,F,
2026,zikarro01,MIN,C,
2026,berinjo01,MIN,C,
2026,divindo01,MIN,G,
2026,clarkja02,MIN,G,
2026,goberru01,MIN,C,
2026,shannte01,MIN,G,
2026,dilliro01,MIN,G,
2026,conlemi01,MIN,G,
2026,mcdanja02,MIN,F,
2026,millele01,MIN,F,
2026,edwaran01,MIN,G,F
2026,curryst01,GSW,G,
2026,butleji01,GSW,F,G
2026,podzibr01,GSW,G,
2026,jackstr02,GSW,F,
2026,greendr01,GSW,F,
2026,santogu01,GSW,F,
2026,hieldbu01,GSW,G,F
2026,moodymo01,GSW,G,
2026,postqu01,GSW,F,
2026,roweja01,GSW,F,
2026,batumni01,LAC,F,G
2026,freemza01,LAC,F,C
2026,prestja01,LAC,G,
2026,washity02,LAC,G,
2026,baldwpa01,LAC,G,F
2026,millejo02,LAC,G,
2026,paulch01,LAC,G,
