player_id,player_name,shoots,draft_team_name,experience,nba_debut,position_1,position_2,position_3,position_4,position_5,position_6,draft_year,height_cm,weight_kg,age,draft_round_pick_rank,draft_overall_pick_rank,career_points,career_total_rebound_pct,career_assists_pct,career_field_goal_pct,career_three_point_pct,career_free_throw_pct,career_effective_fg_pct,career_per,career_win_shares
willial06,alondes williams,right,nba draft,3.0,2022,shooting guard,,,,,,2023,193.0,95.0,26,,,1.1,0.2,0.1,40.0,20.0,100.0,45.0,-0.7,-0.1
wembavi01,victor wembanyama,right,san antonio spurs,2.0,2023,center,power forward,,,,,2023,221.0,106.0,21,1,1,22.5,10.8,3.8,46.9,33.9,80.9,53.5,23.5,7.5
holmgch01,chet holmgren,right,oklahoma city thunder,2.0,2023,center,power forward,,,,,2022,216.0,96.0,23,2,2,16.1,7.9,2.3,51.9,37.2,78.0,58.6,20.1,12.1
millebr02,brandon miller,right,charlotte hornets,2.0,2023,small forward,,,,,,2023,206.0,91.0,23,2,2,18.3,4.4,2.7,42.8,36.6,83.7,52.0,13.3,1.2
georgke01,keyonte george,right,utah jazz,2.0,2023,point guard,shooting guard,,,,,2023,193.0,84.0,22,16,16,14.8,3.3,5.0,39.1,33.9,83.1,48.4,11.7,0.7
jaqueja01,jaime jaquez jr.,right,miami heat,2.0,2023,small forward,,,,,,2023,198.0,102.0,24,18,18,10.3,4.1,2.6,47.8,31.8,78.5,52.2,13.4,6.3
hendesc01,scoot henderson,right,portland trail blazers,2.0,2023,point guard,,,,,,2023,190.0,92.0,21,3,3,13.3,3.1,5.2,40.1,34.0,79.3,46.6,11.0,0.1
jacksgg01,gg jackson ii,right,memphis grizzlies,2.0,2023,power forward,,,,,,2023,206.0,97.0,21,15,45,11.8,3.7,1.1,41.3,35.2,74.6,50.1,12.5,1.3
podzibr01,brandin podziemski,left,golden state warriors,2.0,2023,shooting guard,,,,,,2023,196.0,93.0,22,19,19,10.4,5.4,3.6,44.9,37.8,70.1,53.3,13.6,8.3
reathdu01,duop reath,right,nba draft,2.0,2023,center,,,,,,2023,211.0,111.0,29,,,7.1,3.0,0.8,45.1,34.8,77.4,54.3,14.7,3.4
thompam01,amen thompson,right,houston rockets,2.0,2023,small forward,,,,,,2023,201.0,95.0,22,4,4,11.9,7.4,3.3,54.9,22.1,68.4,56.3,18.5,12.3
sassema01,marcus sasser,right,memphis grizzlies,2.0,2023,point guard,,,,,,2023,188.0,88.0,25,25,25,7.5,1.5,2.9,44.1,37.8,86.3,53.2,12.6,2.8
whitmca01,cam whitmore,right,houston rockets,2.0,2023,small forward,,,,,,2023,201.0,105.0,21,20,20,10.8,3.4,0.8,44.9,35.7,70.7,53.2,16.1,3.3
wallaca01,cason wallace,right,dallas mavericks,2.0,2023,shooting guard,,,,,,2023,193.0,93.0,22,10,10,7.5,2.8,2.0,48.2,38.9,79.7,57.5,12.1,9.2
thompau01,ausar thompson,right,detroit pistons,2.0,2023,small forward,,,,,,2023,201.0,97.0,22,5,5,9.4,5.8,2.1,50.9,19.8,62.1,52.6,14.8,5.6
jackstr02,trayce jackson-davis,left,washington wizards,2.0,2023,power forward,center,,,,,2023,206.0,111.0,25,27,57,7.3,5.0,1.4,64.2,0.0,56.8,64.2,20.2,8.2
coulibi01,bilal coulibaly,right,indiana pacers,2.0,2023,small forward,,,,,,2023,203.0,88.0,21,7,7,10.3,4.5,2.5,42.7,31.1,72.8,48.7,9.9,0.8
camarto01,toumani camara,left,phoenix suns,2.0,2023,power forward,,,,,,2023,203.0,100.0,25,22,52,9.5,5.4,1.8,45.5,36.3,73.8,53.9,11.8,7.2
hawkijo01,jordan hawkins,right,new orleans pelicans,2.0,2023,shooting guard,,,,,,2023,196.0,88.0,23,14,14,9.2,2.5,1.1,37.6,34.8,82.6,48.5,9.9,0.7
dickgr01,gradey dick,right,toronto raptors,2.0,2023,shooting guard,,,,,,2023,198.0,93.0,22,13,13,11.3,2.9,1.5,41.6,35.6,85.9,50.8,10.0,1.6
livelde01,dereck lively ii,right,oklahoma city thunder,2.0,2023,center,,,,,,2023,216.0,104.0,21,12,12,8.8,7.1,1.6,72.9,0.0,56.5,72.9,18.9,8.4
micicva01,vasilije miciä,right,philadelphia 76ers,2.0,2023,point guard,,,,,,2014,196.0,91.0,31,22,52,6.8,1.8,3.9,39.5,31.5,81.9,46.3,9.0,-0.6
murrakr01,kris murray,left,portland trail blazers,2.0,2023,small forward,,,,,,2023,203.0,100.0,25,23,23,5.1,3.1,1.1,40.6,25.1,55.8,46.5,9.0,1.4
blackan01,anthony black,right,orlando magic,2.0,2023,point guard,,,,,,2023,201.0,90.0,21,6,6,7.2,2.5,2.3,43.5,34.3,71.8,49.2,10.4,4.0
smithni01,nick smith jr.,right,charlotte hornets,2.0,2023,shooting guard,,,,,,2023,188.0,84.0,21,27,27,8.0,1.8,1.8,39.1,36.9,91.8,48.8,8.2,-1.1
hendrta01,taylor hendricks,right,utah jazz,2.0,2023,power forward,,,,,,2023,206.0,95.0,22,9,9,7.1,4.7,0.8,43.4,36.8,78.8,54.3,11.4,1.2
portecr01,craig porter jr.,right,nba draft,2.0,2023,point guard,,,,,,2023,188.0,84.0,25,,,4.6,1.7,1.9,51.1,40.2,72.7,55.6,14.4,2.6
sheppbe01,ben sheppard,right,indiana pacers,2.0,2023,shooting guard,,,,,,2023,198.0,86.0,24,26,26,4.9,2.2,1.2,40.7,33.0,88.7,52.0,8.7,2.9
sensabr01,brice sensabaugh,right,utah jazz,2.0,2023,small forward,,,,,,2023,198.0,106.0,22,28,28,9.8,3.0,1.6,44.1,39.2,89.5,55.8,12.0,0.9
strawju01,julian strawther,right,indiana pacers,2.0,2023,small forward,shooting guard,,,,,2023,201.0,93.0,23,29,29,7.1,1.8,1.1,41.2,33.2,79.3,50.8,9.2,1.4
vezenal01,sasha vezenkov,left,brooklyn nets,1.0,2023,power forward,,,,,,2017,206.0,102.0,30,27,57,,,,,,,,,
wilsoja03,jalen wilson,right,brooklyn nets,2.0,2023,power forward,,,,,,2023,203.0,102.0,25,21,51,7.9,3.3,1.6,40.3,33.5,82.0,49.4,9.8,3.0
councri01,ricky council iv,right,nba draft,2.0,2024,shooting guard,small forward,,,,,2023,198.0,93.0,24,,,6.7,2.5,1.1,40.2,27.3,78.6,46.0,12.9,1.6
jemistr01,trey jemison,right,nba draft,2.0,2024,center,,,,,,2023,211.0,118.0,26,,,4.2,3.8,0.7,55.2,,58.6,55.2,10.6,1.2
ruperra01,rayan rupert,right,portland trail blazers,2.0,2023,shooting guard,,,,,,2023,198.0,93.0,21,13,43,3.4,1.8,1.0,37.0,32.1,76.4,44.2,6.8,-0.1
freemja01,javon freeman-liberty,right,nba draft,1.0,2024,point guard,,,,,,2023,193.0,82.0,26,,,,,,,,,,,
clownno01,noah clowney,right,brooklyn nets,2.0,2023,power forward,,,,,,2023,208.0,95.0,21,21,21,8.0,3.8,0.8,39.4,33.7,80.0,50.0,10.5,1.3
jacksan01,andre jackson jr.,right,orlando magic,2.0,2023,shooting guard,,,,,,2023,198.0,95.0,24,6,36,2.9,2.4,1.1,48.5,38.5,57.1,56.4,8.6,2.2
prospol01,olivier-maxence prosper,right,sacramento kings,2.0,2023,power forward,,,,,,2023,203.0,104.0,23,24,24,3.5,2.2,0.7,39.6,26.0,65.8,44.1,12.2,1.4
walkeja02,jarace walker,right,washington wizards,2.0,2023,power forward,,,,,,2023,203.0,109.0,22,8,8,5.4,2.7,1.4,45.7,40.4,69.2,56.1,11.9,2.0
evbuoto01,tosan evbuomwan,right,nba draft,2.0,2024,small forward,,,,,,2023,203.0,99.0,24,,,8.2,4.0,1.6,44.7,33.0,73.5,50.9,11.0,1.2
brownko01,kobe brown,right,los angeles clippers,2.0,2023,power forward,,,,,,2023,201.0,113.0,25,30,30,2.0,1.5,0.6,43.2,27.0,66.7,49.4,8.9,0.9
phillju01,julian phillips,right,boston celtics,2.0,2023,small forward,,,,,,2023,203.0,90.0,22,5,35,3.8,1.7,0.4,44.0,32.5,76.8,52.5,9.5,2.1
gilleco01,collin gillespie,right,nba draft,2.0,2023,point guard,,,,,,2023,185.0,88.0,26,,,4.9,1.7,1.8,44.1,42.2,79.4,55.9,14.9,1.6
vukcetr01,tristan vukcevic,right,washington wizards,2.0,2024,center,,,,,,2023,208.0,101.0,22,12,42,9.2,3.7,1.2,48.2,34.8,77.5,56.0,16.9,0.9
santogu01,gui santos,right,golden state warriors,2.0,2023,power forward,,,,,,2022,203.0,95.0,23,25,55,3.9,2.8,1.2,47.0,33.8,76.3,56.4,12.4,2.4
bufkiko01,kobe bufkin,left,atlanta hawks,2.0,2023,shooting guard,,,,,,2023,193.0,88.0,22,15,15,5.0,2.0,1.6,37.4,22.0,65.4,42.1,9.7,-0.1
bitimon01,onuralp bitim,right,nba draft,1.0,2023,shooting guard,,,,,,2023,198.0,97.0,26,,,,,,,,,,,
bernaju01,jules bernard,left,nba draft,1.0,2023,shooting guard,,,,,,2023,201.0,95.0,25,,,,,,,,,,,
blackle01,leaky black,right,nba draft,1.0,2023,small forward,,,,,,2023,206.0,93.0,26,,,,,,,,,,,
jonesco02,colby jones,right,charlotte hornets,2.0,2023,shooting guard,,,,,,2023,198.0,93.0,23,4,34,3.2,1.8,0.9,43.5,25.4,63.0,48.0,10.7,0.6
smithte01,terquavion smith,right,nba draft,1.0,2024,point guard,,,,,,2023,193.0,75.0,23,,,,,,,,,,,
pereima01,mã£ozinha pereira,right,nba draft,1.0,2024,small forward,,,,,,2023,203.0,80.0,25,,,,,,,,,,,
cissosi01,sidy cissoko,right,san antonio spurs,2.0,2023,small forward,,,,,,2023,203.0,91.0,21,14,44,2.3,1.3,0.7,46.0,16.0,62.5,49.2,9.6,0.2
pickeja02,jalen pickett,right,indiana pacers,2.0,2023,shooting guard,,,,,,2023,193.0,95.0,26,2,32,3.2,1.1,1.7,42.8,38.9,75.0,54.2,10.7,1.2
batesem01,emoni bates,right,cleveland cavaliers,2.0,2023,small forward,,,,,,2023,208.0,77.0,21,19,49,3.1,0.8,0.7,32.2,33.3,25.0,44.3,5.2,-0.2
sanogad01,adama sanogo,right,nba draft,2.0,2023,power forward,center,,,,,2023,206.0,111.0,23,,,3.4,3.2,0.1,52.9,,66.7,52.9,20.3,0.2
badjiib01,ibou badji,right,nba draft,1.0,2023,center,,,,,,2023,216.0,109.0,23,,,,,,,,,,,
hoodsja01,jalen hood-schifino,right,los angeles lakers,2.0,2023,shooting guard,,,,,,2023,198.0,97.0,22,17,17,3.9,1.1,1.3,32.9,26.2,73.2,38.5,5.5,-0.6
mensana01,nathan mensah,left,nba draft,1.0,2023,center,,,,,,2023,203.0,104.0,27,,,,,,,,,,,
hurtma01,matthew hurt,right,nba draft,1.0,2024,power forward,,,,,,2023,206.0,106.0,25,,,,,,,,,,,
howarje01,jett howard,right,orlando magic,2.0,2023,small forward,,,,,,2023,203.0,97.0,22,11,11,3.8,1.0,0.6,37.0,29.4,66.7,47.6,7.3,0.2
millele01,leonard miller,left,san antonio spurs,2.0,2023,small forward,,,,,,2023,208.0,95.0,22,3,33,1.6,1.0,0.3,54.3,20.0,90.0,57.1,24.3,0.4
gueyemo01,mouhamadou gueye,right,nba draft,1.0,2024,power forward,small forward,,,,,2023,206.0,95.0,27,,,,,,,,,,,
livinch01,chris livingston,right,milwaukee bucks,2.0,2023,small forward,,,,,,2023,198.0,100.0,22,28,58,1.3,1.3,0.2,40.8,7.7,75.0,41.8,8.5,0.1
tshieos01,oscar tshiebwe,right,nba draft,2.0,2023,power forward,center,,,,,2023,206.0,118.0,26,,,6.0,6.3,0.5,57.8,,74.4,57.8,21.5,1.2
castlco01,colin castleton,right,nba draft,2.0,2023,center,power forward,,,,,2023,211.0,113.0,25,,,3.5,3.2,0.7,48.2,12.5,79.5,49.1,11.5,0.8
gueyemo02,mouhamed gueye,right,charlotte hornets,2.0,2023,power forward,,,,,,2023,211.0,95.0,23,9,39,5.7,4.1,0.8,41.2,26.7,77.1,47.4,14.5,1.4
baileam01,amari bailey,left,charlotte hornets,1.0,2023,point guard,,,,,,2023,196.0,84.0,21,11,41,,,,,,,,,
dennide01,dexter dennis,right,nba draft,1.0,2023,shooting guard,,,,,,2023,196.0,95.0,26,,,,,,,,,,,
samueje01,jermaine samuels,right,nba draft,1.0,2023,small forward,,,,,,2023,201.0,104.0,27,,,,,,,,,,,
tysonhu01,hunter tyson,right,oklahoma city thunder,2.0,2023,power forward,,,,,,2023,203.0,97.0,25,7,37,2.2,1.3,0.3,37.9,30.7,75.0,47.5,8.6,0.4
willima11,malik williams,right,nba draft,1.0,2024,center,,,,,,2023,211.0,113.0,27,,,,,,,,,,,
mooreta02,taze moore,left,nba draft,2.0,2024,shooting guard,,,,,,2023,196.0,88.0,27,,,4.0,2.7,1.0,34.5,18.2,50.0,37.9,10.2,-0.1
walshjo01,jordan walsh,right,sacramento kings,2.0,2024,small forward,power forward,,,,,2023,201.0,93.0,21,8,38,1.6,1.5,0.4,36.7,26.6,57.1,45.4,7.2,0.5
fudgeal01,alex fudge,right,nba draft,1.0,2023,small forward,,,,,,2023,203.0,91.0,22,,,,,,,,,,,
hodgedm01,d'moi hodge,right,nba draft,1.0,2023,shooting guard,,,,,,2023,193.0,85.0,27,,,,,,,,,,,
lundyse01,seth lundy,right,atlanta hawks,1.0,2023,small forward,,,,,,2023,198.0,100.0,25,16,46,,,,,,,,,
allenti01,timmy allen,right,nba draft,1.0,2024,small forward,,,,,,2023,198.0,95.0,25,,,,,,,,,,,
millejo02,jordan miller,left,los angeles clippers,2.0,2023,small forward,,,,,,2023,201.0,88.0,25,18,48,3.7,1.4,0.8,44.1,22.5,81.1,47.2,10.7,0.5
toppija01,jacob toppin,right,nba draft,2.0,2023,small forward,,,,,,2023,206.0,93.0,25,,,1.4,0.8,0.3,45.2,42.9,100.0,54.8,10.9,0.2
fordjo01,jordan ford,right,nba draft,1.0,2023,point guard,,,,,,2023,185.0,79.0,27,,,,,,,,,,,
cartodj01,d.j. carton,left,nba draft,2.0,2024,shooting guard,,,,,,2023,188.0,91.0,25,,,1.8,1.0,0.8,26.7,14.3,83.3,30.0,3.7,-0.1
drellhe01,henri drell,right,nba draft,1.0,2024,small forward,,,,,,2023,206.0,85.0,25,,,,,,,,,,,
johnske08,keyontae johnson,right,oklahoma city thunder,1.0,2023,small forward,,,,,,2023,196.0,104.0,25,20,50,,,,,,,,,
lewisma05,maxwell lewis,right,denver nuggets,2.0,2023,small forward,,,,,,2023,201.0,88.0,23,10,40,2.0,1.0,0.4,38.0,33.9,69.2,45.7,6.6,-0.2
peterdr01,drew peterson,right,nba draft,2.0,2023,power forward,,,,,,2023,206.0,93.0,26,,,2.3,1.5,0.5,44.7,42.1,77.8,61.7,11.4,0.5
slawsja01,jalen slawson,right,sacramento kings,1.0,2023,small forward,,,,,,2023,201.0,97.0,26,24,54,,,,,,,,,
brockiz01,izaiah brockington,left,nba draft,1.0,2024,point guard,,,,,,2023,193.0,91.0,26,,,,,,,,,,,
liddeej01,e.j. liddell,right,new orleans pelicans,2.0,2023,power forward,,,,,,2022,201.0,109.0,25,11,41,1.3,0.7,0.2,42.9,20.0,100.0,50.0,9.0,0.1
spencpa01,pat spencer,right,nba draft,2.0,2024,point guard,,,,,,2023,190.0,93.0,29,,,2.3,1.1,1.2,41.0,20.8,73.3,43.3,12.3,0.3
flaglad01,adam flagler,right,nba draft,2.0,2024,shooting guard,,,,,,2023,190.0,88.0,26,,,1.7,0.7,0.4,25.2,19.2,50.0,32.5,3.5,-0.3
whiteda01,dariq whitehead,right,brooklyn nets,2.0,2023,small forward,,,,,,2023,201.0,100.0,21,22,22,5.3,1.5,0.7,39.6,42.9,57.1,55.9,9.0,0.0
nancepe01,pete nance,right,nba draft,2.0,2024,power forward,center,,,,,2023,211.0,104.0,25,,,2.0,1.1,0.5,39.5,40.0,25.0,52.6,6.4,0.1
petrufi01,filip petruå¡ev,right,philadelphia 76ers,1.0,2023,center,,,,,,2021,211.0,106.0,25,20,50,,,,,,,,,
nowelma01,markquis nowell,right,nba draft,1.0,2023,shooting guard,,,,,,2023,173.0,72.0,26,,,,,,,,,,,
wongis01,isaiah wong,right,indiana pacers,2.0,2023,shooting guard,,,,,,2023,193.0,83.0,24,25,55,5.8,1.5,1.3,38.9,38.2,73.5,44.9,10.7,0.0
cazalma01,malcolm cazalon,left,nba draft,1.0,2023,shooting guard,,,,,,2023,198.0,96.0,24,,,,,,,,,,,
crutcja01,jalen crutcher,right,nba draft,1.0,2024,point guard,,,,,,2023,188.0,79.0,26,,,,,,,,,,,
funkan01,andrew funk,right,nba draft,1.0,2024,shooting guard,,,,,,2023,196.0,91.0,26,,,,,,,,,,,
gateska01,kaiser gates,right,nba draft,1.0,2023,small forward,,,,,,2023,203.0,98.0,29,,,,,,,,,,,
skapidm01,dmytro skapintsev,right,nba draft,1.0,2023,center,,,,,,2023,216.0,118.0,27,,,,,,,,,,,
castlst01,stephon castle,right,san antonio spurs,1.0,2024,point guard,,,,,,2024,198.0,97.0,21,4,4,14.7,3.7,4.1,42.8,28.5,72.4,47.6,13.7,1.1
risacza01,zaccharie risacher,right,atlanta hawks,1.0,2024,small forward,,,,,,2024,203.0,91.0,20,1,1,12.6,3.6,1.2,45.8,35.5,71.1,53.7,12.2,1.8
sarral01,alex sarr,right,washington wizards,1.0,2024,center,power forward,,,,,2024,213.0,93.0,20,2,2,13.0,6.5,2.4,39.4,30.8,67.9,45.7,12.9,-0.3
wellsja01,jaylen wells,right,memphis grizzlies,1.0,2024,shooting guard,small forward,,,,,2024,201.0,93.0,22,9,39,10.4,3.4,1.7,42.5,35.2,82.2,52.7,10.5,3.5
carrica01,bub carrington,right,portland trail blazers,1.0,2024,point guard,,,,,,2024,193.0,86.0,20,14,14,9.8,4.2,4.4,40.1,33.9,81.2,49.3,9.0,0.2
knechda01,dalton knecht,right,los angeles lakers,1.0,2024,small forward,,,,,,2024,198.0,97.0,24,17,17,9.1,2.8,0.8,46.1,37.6,76.2,57.6,12.7,2.7
filipky01,kyle filipowski,right,utah jazz,1.0,2024,center,,,,,,2024,211.0,113.0,22,2,32,9.6,6.1,1.9,50.2,35.0,65.0,57.6,14.9,2.5
buzelma01,matas buzelis,right,chicago bulls,1.0,2024,small forward,,,,,,2024,208.0,95.0,21,11,11,8.6,3.5,1.0,45.4,36.1,81.5,54.1,12.5,1.9
missiyv01,yves missi,right,new orleans pelicans,1.0,2024,center,,,,,,2024,211.0,106.0,21,21,21,9.1,8.2,1.4,54.7,0.0,62.3,54.7,15.4,3.6
colliis01,isaiah collier,right,utah jazz,1.0,2024,point guard,,,,,,2024,190.0,95.0,21,29,29,8.7,3.3,6.3,42.2,24.9,68.2,45.9,9.7,-0.8
edeyza01,zach edey,right,memphis grizzlies,1.0,2024,center,,,,,,2024,224.0,138.0,23,9,9,9.2,8.3,1.0,58.0,34.6,70.9,60.0,18.2,4.9
wareke01,kel'el ware,right,miami heat,1.0,2024,center,,,,,,2024,213.0,104.0,21,15,15,9.3,7.4,0.9,55.4,31.5,68.7,59.2,17.4,4.1
georgky01,kyshawn george,right,new york knicks,1.0,2024,shooting guard,,,,,,2024,201.0,91.0,22,24,24,8.7,4.2,2.5,37.2,32.2,75.3,47.6,8.8,0.1
dasiltr01,tristan da silva,right,orlando magic,1.0,2024,small forward,,,,,,2024,203.0,98.0,24,18,18,7.2,3.3,1.5,41.2,33.5,87.3,49.5,9.9,2.5
sheadja01,jamal shead,right,sacramento kings,1.0,2024,point guard,,,,,,2024,183.0,91.0,23,15,45,7.1,1.5,4.2,40.5,32.3,76.8,47.6,9.9,0.8
hollaro01,ron holland,right,detroit pistons,1.0,2024,small forward,,,,,,2024,203.0,93.0,20,5,5,6.4,2.7,1.0,47.4,23.8,75.4,51.7,11.1,1.8
dunnry01,ryan dunn,right,denver nuggets,1.0,2024,small forward,,,,,,2024,198.0,98.0,22,28,28,6.9,3.6,0.8,43.0,31.1,48.7,51.6,10.7,1.0
walteja01,ja'kobe walter,right,toronto raptors,1.0,2024,shooting guard,,,,,,2024,196.0,82.0,21,19,19,8.6,3.1,1.6,40.5,34.9,79.5,48.7,10.8,1.2
edwarju01,justin edwards,left,nba draft,1.0,2024,small forward,,,,,,2023,198.0,92.0,22,,,10.1,3.4,1.6,45.5,36.3,69.6,54.6,11.3,0.9
clingdo01,donovan clingan,right,portland trail blazers,1.0,2024,center,,,,,,2024,218.0,127.0,21,7,7,6.5,7.9,1.1,53.9,28.6,59.6,56.0,17.4,4.0
battlja01,jamison battle,left,nba draft,1.0,2024,small forward,,,,,,2023,201.0,100.0,24,,,7.1,2.7,0.9,42.9,40.5,88.9,58.1,10.7,1.7
mogbojo01,jonathan mogbo,right,toronto raptors,1.0,2024,power forward,,,,,,2024,206.0,102.0,24,1,31,6.2,4.9,2.3,43.8,24.3,73.2,46.2,11.9,1.9
salauti01,tidjane salaã¼n,right,charlotte hornets,1.0,2024,power forward,,,,,,2024,206.0,94.0,20,6,6,5.9,4.7,1.2,33.0,28.3,71.3,41.4,7.7,0.0
mccaija01,jared mccain,right,philadelphia 76ers,1.0,2024,shooting guard,point guard,,,,,2024,188.0,88.0,21,16,16,15.3,2.4,2.6,46.0,38.3,87.5,55.3,15.2,0.7
postqu01,quinten post,right,golden state warriors,1.0,2024,power forward,,,,,,2024,213.0,108.0,25,22,52,8.1,3.5,1.3,44.9,40.8,77.8,58.2,14.2,1.7
bonaad01,adem bona,right,philadelphia 76ers,1.0,2024,center,power forward,,,,,2024,208.0,106.0,22,11,41,5.8,4.2,0.5,70.3,0.0,67.0,70.3,16.5,2.3
matkoka01,karlo matkoviä,right,new orleans pelicans,1.0,2024,power forward,,,,,,2022,211.0,105.0,24,22,52,7.7,5.0,1.1,57.4,31.8,77.3,61.9,15.6,1.6
reevean01,antonio reeves,right,orlando magic,1.0,2024,shooting guard,,,,,,2024,196.0,93.0,25,17,47,6.9,1.4,0.9,45.6,39.5,80.0,55.8,11.7,0.4
simpskj01,kj simpson,right,charlotte hornets,1.0,2024,point guard,,,,,,2024,183.0,86.0,23,12,42,7.8,3.0,3.1,34.6,25.4,82.0,40.0,8.3,-0.4
ighodos01,oso ighodaro,right,portland trail blazers,1.0,2024,power forward,,,,,,2024,208.0,106.0,23,10,40,4.2,3.6,1.2,60.4,0.0,58.0,60.4,11.1,1.6
larsspe01,pelle larsson,right,houston rockets,1.0,2024,shooting guard,,,,,,2024,196.0,97.0,24,14,44,4.6,1.7,1.2,43.8,33.7,67.2,51.7,10.2,1.4
mitchaj01,ajay mitchell,left,new york knicks,1.0,2024,shooting guard,,,,,,2024,196.0,91.0,23,8,38,6.5,1.9,1.8,49.5,38.3,82.9,55.7,12.0,1.5
willico04,cody williams,right,utah jazz,1.0,2024,shooting guard,,,,,,2024,201.0,86.0,21,10,10,4.6,2.3,1.2,32.3,25.9,72.5,39.1,3.7,-1.2
sheppre01,reed sheppard,right,houston rockets,1.0,2024,point guard,shooting guard,,,,,2024,188.0,84.0,21,3,3,4.4,1.5,1.4,35.1,33.8,81.3,45.2,9.7,0.8
johnsaj01,aj johnson,right,milwaukee bucks,1.0,2024,shooting guard,,,,,,2024,193.0,72.0,21,23,23,7.6,2.0,2.6,38.5,26.7,86.5,44.1,7.1,-0.4
dilliro01,rob dillingham,right,san antonio spurs,1.0,2024,point guard,,,,,,2024,185.0,80.0,20,8,8,4.5,1.0,2.0,44.1,33.8,53.3,50.0,10.2,0.1
wallake01,keaton wallace,left,nba draft,1.0,2024,point guard,,,,,,2023,190.0,88.0,26,,,5.4,1.6,2.6,40.1,32.9,100.0,48.5,10.1,0.4
tysonja01,jaylon tyson,right,cleveland cavaliers,1.0,2024,shooting guard,,,,,,2024,198.0,97.0,23,20,20,3.6,2.0,0.9,43.0,34.5,79.2,49.7,11.1,0.8
clarkja02,jaylen clark,right,minnesota timberwolves,1.0,2025,shooting guard,,,,,,2023,196.0,93.0,24,23,53,4.1,1.3,0.7,46.7,43.1,78.4,55.8,12.0,1.6
brookke02,keion brooks jr.,right,nba draft,1.0,2025,small forward,,,,,,2023,201.0,95.0,25,,,10.1,4.1,0.9,48.6,32.6,73.3,55.0,12.8,0.4
cartede02,devin carter,right,sacramento kings,1.0,2025,point guard,,,,,,2024,188.0,88.0,23,13,13,3.8,2.1,1.1,37.0,29.5,59.1,44.1,10.8,0.4
shannte01,terrence shannon jr.,left,minnesota timberwolves,1.0,2024,shooting guard,,,,,,2024,198.0,97.0,25,27,27,4.3,1.5,1.0,48.2,35.5,81.0,53.1,11.9,0.6
jonesdi01,dillon jones,right,washington wizards,1.0,2024,small forward,,,,,,2024,196.0,109.0,24,26,26,2.5,2.2,1.1,38.3,25.4,60.7,44.4,8.1,0.8
jonesis01,isaac jones,right,nba draft,1.0,2024,power forward,,,,,,2023,203.0,111.0,25,,,3.4,1.4,0.3,65.1,37.5,63.9,66.9,15.2,0.7
carlsbr01,branden carlson,right,nba draft,1.0,2024,center,,,,,,2023,213.0,100.0,26,,,3.8,1.7,0.4,44.3,33.3,77.8,55.7,17.6,0.9
scheiba01,baylor scheierman,left,boston celtics,1.0,2024,shooting guard,,,,,,2024,198.0,93.0,25,30,30,3.6,2.1,1.1,35.5,31.7,75.0,47.3,10.3,0.7
baughda01,damion baugh,right,nba draft,1.0,2025,shooting guard,,,,,,2023,193.0,88.0,25,,,7.3,3.3,3.7,32.3,21.4,86.7,36.9,6.3,-0.5
timmedr01,drew timme,right,nba draft,1.0,2025,power forward,,,,,,2023,208.0,106.0,25,,,12.1,7.2,2.2,44.1,25.7,62.5,48.5,11.0,0.0
spencca01,cam spencer,right,detroit pistons,1.0,2024,shooting guard,,,,,,2024,190.0,93.0,25,23,53,4.2,1.2,1.4,41.5,36.5,100.0,53.0,14.2,0.8
furphjo01,johnny furphy,right,san antonio spurs,1.0,2024,shooting guard,,,,,,2024,203.0,91.0,21,5,35,2.1,1.4,0.4,38.0,30.0,81.8,46.2,9.8,0.5
beekmre01,reece beekman,right,nba draft,1.0,2024,point guard,,,,,,2023,185.0,86.0,24,,,2.6,1.1,1.8,32.7,17.5,76.2,36.0,7.5,0.1
kolekty01,tyler kolek,left,portland trail blazers,1.0,2024,point guard,,,,,,2024,185.0,88.0,24,4,34,2.0,0.7,1.7,32.9,29.8,76.5,41.5,10.3,0.4
martija02,jaylen martin,right,nba draft,1.0,2024,small forward,,,,,,2023,198.0,98.0,21,,,4.9,2.8,1.1,41.9,30.4,90.0,46.6,9.1,0.0
reeseal01,alex reese,right,nba draft,1.0,2024,power forward,,,,,,2023,206.0,111.0,26,,,5.1,3.1,0.3,48.1,36.6,75.0,62.0,14.0,0.5
baglema02,marcus bagley,right,nba draft,1.0,2025,small forward,,,,,,2023,203.0,97.0,24,,,6.7,7.0,1.0,39.1,15.6,80.0,42.8,11.8,0.2
smithty02,tyler smith,left,milwaukee bucks,1.0,2024,power forward,,,,,,2024,211.0,101.0,21,3,33,2.9,1.1,0.2,48.0,43.3,75.0,61.0,15.2,0.2
jamesbr02,bronny james,right,los angeles lakers,1.0,2024,shooting guard,,,,,,2024,188.0,95.0,21,25,55,2.3,0.7,0.8,31.3,28.1,78.6,38.1,7.1,-0.2
etienty01,tyson etienne,right,nba draft,1.0,2025,point guard,,,,,,2023,188.0,92.0,26,,,7.9,1.3,1.7,32.7,29.5,80.0,45.2,5.6,-0.1
hukpoar01,ariel hukporti,left,dallas mavericks,1.0,2024,center,,,,,,2024,213.0,111.0,23,28,58,1.9,2.0,0.4,67.7,,46.2,67.7,7.6,0.1
freemen01,enrique freeman,right,indiana pacers,1.0,2024,power forward,,,,,,2024,201.0,93.0,25,20,50,2.1,1.4,0.4,43.2,10.0,68.4,44.6,7.4,0.2
