player_id,player_name,Position,Shoots,Height,Weight,Birthday,Birthmonth,Birthyear,College,Draft,Draft Team,Draf Pick,Experience,NBA Debut
dudlech01,Charles Dudley,Point Guard,Right,6-2,180,5,March,1950,Washington,1972 NBA Draft,Golden State Warriors,"5th round (13th pick, 76th overall)",,"February 28, 1973"
dudleja01,Jared Dudley,"Power Forward, Small Forward, Shooting Guard",Right,6-6,237,10,July,1985,Boston College,2007 NBA Draft,Charlotte Bobcats,"1st round (22nd pick, 22nd overall)",,"November 2, 2007"
duerote01,Terry Duerod,"Shooting Guard, Small Forward",Right,6-2,180,29,July,1956,Detroit Mercy,1979 NBA Draft,Detroit Pistons,"3rd round (4th pick, 48th overall)",,"October 12, 1979"
dukeda01,David Duke Jr.,"Shooting Guard, Point Guard",Right,6-4,204,13,October,1999,Providence,,,,4.0,"December 8, 2021"
dumarjo01,Joe Dumars,"Shooting Guard, Point Guard",Right,6-3,190,24,May,1963,McNeese State University,1985 NBA Draft,Detroit Pistons,"1st round (18th pick, 18th overall)",,"October 25, 1985"
duncati01,Tim Duncan,"Center, Power Forward",Right,6-11,250,25,April,1976,Wake Forest,1997 NBA Draft,San Antonio Spurs,"1st round (1st pick, 1st overall)",,"October 31, 1997"
dunnkr01,Kris Dunn,Point Guard,Right,6-3,205,18,March,1994,Providence,2016 NBA Draft,Minnesota Timberwolves,"1st round (5th pick, 5th overall)",10.0,"October 26, 2016"
dunnry01,Ryan Dunn,Small Forward,Right,6-7,216,7,January,2003,Virginia,2024 NBA Draft,Denver Nuggets,"1st round (28th pick, 28th overall)",2.0,"October 23, 2024"
duranke01,Kevin Durant,"Small Forward, Power Forward, Shooting Guard",Right,6-11,240,29,September,1988,Texas,2007 NBA Draft,Seattle SuperSonics,"1st round (2nd pick, 2nd overall)",18.0,"October 31, 2007"
durenja01,Jalen Duren,Center,Right,6-10,250,18,November,2003,Memphis,2022 NBA Draft,Charlotte Hornets,"1st round (13th pick, 13th overall)",4.0,"October 19, 2022"
duvaltr01,Trevon Duval,Point Guard,Right,6-2,189,3,August,1998,Duke,,,,,"February 8, 2019"
dwanja01,Jack Dwan,Forward/Guard,Right,6-4,200,3,May,1921,Loyola Chicago,,,,,"November 4, 1948"
eakinji01,Jim Eakins,"Center, Power Forward",Right,6-11,215,24,May,1946,BYU,1968 NBA Draft,San Francisco Warriors,"5th round (7th pick, 57th overall)",,"October 22, 1976"
easonta01,Tari Eason,Power Forward,Right,6-8,215,10,May,2001,Cincinnati,2022 NBA Draft,Houston Rockets,"1st round (17th pick, 17th overall)",4.0,"October 19, 2022"
echenja01,Jaime Echenique,Center,Right,6-11,258,27,April,1997,Trinity Valley CC,,,,,"December 30, 2021"
edeyza01,Zach Edey,Center,Right,7-3,305,14,May,2002,Purdue,2024 NBA Draft,Memphis Grizzlies,"1st round (9th pick, 9th overall)",2.0,"October 23, 2024"
edgecvj01,VJ Edgecombe,Shooting Guard,Right,6-4,180,30,July,2005,Baylor,2025 NBA Draft,Philadelphia 76ers,"1st round (3rd pick, 3rd overall)",1.0,"October 22, 2025"
edmonbo01,Bobby Edmonds,Small Forward,Right,6-6,220,8,March,1941,Tennessee State,1964 NBA Draft,Baltimore Bullets,"6th round (3rd pick, 48th overall)",,
edwaran01,Anthony Edwards,Shooting Guard,Right,6-4,225,5,August,2001,Georgia,2020 NBA Draft,Minnesota Timberwolves,"1st round (1st pick, 1st overall)",6.0,"December 23, 2020"
edwarca01,Carsen Edwards,Shooting Guard,Right,5-11,200,12,March,1998,Purdue,2019 NBA Draft,Philadelphia 76ers,"2nd round (3rd pick, 33rd overall)",3.0,"October 23, 2019"
edwarfr01,Franklin Edwards,Point Guard,Right,6-1,170,2,February,1959,Cleveland State University,1981 NBA Draft,Philadelphia 76ers,"1st round (22nd pick, 22nd overall)",,"October 30, 1981"
edwarja01,James Edwards,Center,Right,7-1,252,22,November,1955,Washington,1977 NBA Draft,Los Angeles Lakers,"3rd round (2nd pick, 46th overall)",,"October 18, 1977"
edwarje01,Jesse Edwards,Center,Right,7-0,236,18,March,2000,West Virginia,,,,,"March 2, 2025"
edwarju01,Justin Edwards,Small Forward,Left,6-7,203,16,December,2003,Kentucky,,,,2.0,"November 24, 2024"
edwarke02,Kessler Edwards,Small Forward,Right,6-8,203,9,August,2000,Pepperdine,2021 NBA Draft,Brooklyn Nets,"2nd round (14th pick, 44th overall)",4.0,"November 16, 2021"
edwarro01,Rob Edwards,Shooting Guard,Right,6-5,205,20,January,1997,Cleveland State University,,,,,"December 29, 2021"
edwarvi01,Vince Edwards,Small Forward,Right,6-8,225,5,April,1996,Purdue,2018 NBA Draft,Utah Jazz,"2nd round (22nd pick, 52nd overall)",1.0,"November 15, 2018"
eliema01,Mario Elie,"Small Forward, Shooting Guard",Right,6-5,210,26,November,1963,American International College,1985 NBA Draft,Milwaukee Bucks,"7th round (21st pick, 160th overall)",,"December 28, 1990"
ellebcj01,CJ Elleby,Small Forward,Left,6-6,200,16,June,2000,Washington State,2020 NBA Draft,Portland Trail Blazers,"2nd round (16th pick, 46th overall)",2.0,"December 23, 2020"
ellefra01,Ray Ellefson,Center,Right,6-8,230,18,November,1922,West Texas A&M University,,,,,
ellenhe01,Henry Ellenson,"Power Forward, Center",Right,6-10,240,13,January,1997,Marquette,2016 NBA Draft,Detroit Pistons,"1st round (18th pick, 18th overall)",,"October 26, 2016"
ellinwa01,Wayne Ellington,Shooting Guard,Right,6-4,207,29,November,1987,UNC,2009 NBA Draft,Minnesota Timberwolves,"1st round (28th pick, 28th overall)",,"October 28, 2009"
elliose01,Sean Elliott,Small Forward,Right,6-8,205,2,February,1968,Arizona,1989 NBA Draft,San Antonio Spurs,"1st round (3rd pick, 3rd overall)",,"November 4, 1989"
elliske01,Keon Ellis,Shooting Guard,Right,6-4,175,8,January,2000,Florida SouthWestern State College,,,,4.0,"November 17, 2022"
ellisle01,Leroy Ellis,"Center, Power Forward",Right,6-11,210,10,March,1940,St. John's,1962 NBA Draft,Los Angeles Lakers,"1st round (8th pick, 8th overall)",,"October 16, 1962"
elsonfr01,Francisco Elson,Center,Right,7-0,235,28,February,1976,California,1999 NBA Draft,Denver Nuggets,"2nd round (12th pick, 41st overall)",,"October 29, 2003"
elyme01,Melvin Ely,"Center, Power Forward",Right,6-10,260,2,May,1978,Fresno State,2002 NBA Draft,Los Angeles Clippers,"1st round (12th pick, 12th overall)",,"November 28, 2002"
embiijo01,Joel Embiid,Center,Right,7-0,280,16,March,1994,Kansas,2014 NBA Draft,Philadelphia 76ers,"1st round (3rd pick, 3rd overall)",10.0,"October 26, 2016"
embrywa01,Wayne Embry,Center,Right,6-8,240,26,March,1937,Miami University,1958 NBA Draft,St. Louis Hawks,"3rd round (7th pick, 23rd overall)",,"October 22, 1958"
enarutr01,Tristan Enaruna,Small Forward,Right,6-7,220,26,June,2001,Kansas,,,,1.0,"February 1, 2026"
englijo01,Jo Jo English,Shooting Guard,Right,6-4,195,4,February,1970,South Carolina,,,,,"December 2, 1992"
ennisja01,James Ennis III,"Small Forward, Shooting Guard",Right,6-6,215,1,July,1990,Cal State Long Beach,2013 NBA Draft,Atlanta Hawks,"2nd round (20th pick, 50th overall)",,"October 29, 2014"
erickke01,Keith Erickson,"Small Forward, Shooting Guard",Right,6-5,195,19,April,1944,UCLA,1965 NBA Draft,San Francisco Warriors,"3rd round (1st pick, 21st overall)",,"October 15, 1965"
ervinju01,Julius Erving,"Small Forward, Shooting Guard",Right,6-7,210,22,February,1950,UMass,1972 NBA Draft,Milwaukee Bucks,"1st round (12th pick, 12th overall)",,"October 22, 1976"
essenno01,Noa Essengue,Power Forward,Right,6-8,200,18,December,2006,,2025 NBA Draft,Chicago Bulls,"1st round (12th pick, 12th overall)",1.0,"November 22, 2025"
etienty01,Tyson Etienne,Point Guard,Right,6-0,200,17,September,1999,Wichita State,,,,2.0,"March 28, 2025"
eubandr01,Drew Eubanks,"Center, Power Forward",Right,6-10,245,1,February,1997,Oregon State,,,,8.0,"October 20, 2018"
evansja01,Jawun Evans,Point Guard,Right,6-0,190,26,July,1996,Oklahoma State,2017 NBA Draft,Philadelphia 76ers,"2nd round (9th pick, 39th overall)",,"October 30, 2017"
evansja02,Jacob Evans,Shooting Guard,Right,6-4,210,18,June,1997,Cincinnati,2018 NBA Draft,Golden State Warriors,"1st round (28th pick, 28th overall)",2.0,"October 22, 2018"
evansty01,Tyreke Evans,"Shooting Guard, Small Forward, Point Guard",Right,6-6,220,19,September,1989,Memphis,2009 NBA Draft,Sacramento Kings,"1st round (4th pick, 4th overall)",,"October 28, 2009"
evbuoto01,Tosan Evbuomwan,Small Forward,Right,6-8,217,16,February,2001,Princeton,,,,3.0,"February 2, 2024"
exumda01,DantÃ© Exum,"Point Guard, Shooting Guard",Right,6-5,214,13,July,1995,,2014 NBA Draft,Utah Jazz,"1st round (5th pick, 5th overall)",8.0,"October 29, 2014"
ezelife01,Festus Ezeli,Center,Right,6-11,255,21,October,1989,Vanderbilt,2012 NBA Draft,Golden State Warriors,"1st round (30th pick, 30th overall)",,"October 31, 2012"
faircjo01,John Fairchild,Small Forward,Right,6-8,205,28,April,1943,Palomar College,1965 NBA Draft,Los Angeles Lakers,"2nd round (8th pick, 19th overall)",,"October 28, 1965"
fallta01,Tacko Fall,Center,Right,7-6,311,10,December,1995,Central Florida,,,,,"October 26, 2019"
farieke01,Kenneth Faried,"Power Forward, Center",Right,6-8,220,19,November,1989,Morehead State University,2011 NBA Draft,Denver Nuggets,"1st round (22nd pick, 22nd overall)",,"December 28, 2011"
farledi01,Dick Farley,Shooting Guard,Right,6-4,190,13,April,1932,Indiana,1954 NBA Draft,Syracuse Nationals,"2nd round (6th pick, 15th overall)",,
farmajo01,Jordan Farmar,Point Guard,Right,6-2,180,30,November,1986,UCLA,2006 NBA Draft,Los Angeles Lakers,"1st round (26th pick, 26th overall)",,"October 31, 2006"
favorde01,Derrick Favors,"Power Forward, Center",Right,6-9,265,15,July,1991,Georgia Tech,2010 NBA Draft,New Jersey Nets,"1st round (3rd pick, 3rd overall)",,"October 27, 2010"
fearsje01,Jeremiah Fears,Point Guard,Right,6-3,190,14,October,2006,Oklahoma,2025 NBA Draft,New Orleans Pelicans,"1st round (7th pick, 7th overall)",1.0,"October 22, 2025"
feliccr01,Cristiano FelÃ­cio,Center,Right,6-11,270,7,July,1992,,,,,,"November 9, 2015"
feltora01,Raymond Felton,"Point Guard, Shooting Guard",Right,6-1,205,26,June,1984,UNC,2005 NBA Draft,Charlotte Bobcats,"1st round (5th pick, 5th overall)",,"November 2, 2005"
fergute01,Terrance Ferguson,"Shooting Guard, Small Forward",Right,6-6,190,17,May,1998,,2017 NBA Draft,Oklahoma City Thunder,"1st round (21st pick, 21st overall)",,"October 19, 2017"
fernabr01,Bruno Fernando,Center,Right,6-9,240,15,August,1998,Maryland,2019 NBA Draft,Philadelphia 76ers,"2nd round (4th pick, 34th overall)",6.0,"October 24, 2019"
fernser01,Eric Fernsten,"Center, Power Forward",Right,6-10,205,1,November,1953,San Francisco,1975 NBA Draft,Cleveland Cavaliers,"4th round (8th pick, 62nd overall)",,"October 30, 1975"
ferreyo01,Yogi Ferrell,"Point Guard, Shooting Guard",Right,6-0,178,9,May,1993,Indiana,,,,,"November 9, 2016"
ferriar01,Arnie Ferrin,Forward/Guard,Right,6-2,180,29,July,1925,Utah,1948 BAA Draft,Minneapolis Lakers,3rd round,,
ferryda01,Danny Ferry,"Power Forward, Small Forward",Right,6-10,230,17,October,1966,Duke,1989 NBA Draft,Los Angeles Clippers,"1st round (2nd pick, 2nd overall)",,"November 2, 1990"
filipky01,Kyle Filipowski,Center,Right,6-11,250,7,November,2003,Duke,2024 NBA Draft,Utah Jazz,"2nd round (2nd pick, 32nd overall)",2.0,"October 25, 2024"
finkeha01,Hank Finkel,Center,Left,7-0,240,20,April,1942,Dayton,1966 NBA Draft,Los Angeles Lakers,"4th round (5th pick, 32nd overall), , and , 4th round (5th pick, 34th overall), , and , 2nd round (7th pick, 17th overall)",,"October 19, 1966"
finlemi01,Michael Finley,"Small Forward, Shooting Guard",Right,6-7,215,6,March,1973,Wisconsin,1995 NBA Draft,Phoenix Suns,"1st round (21st pick, 21st overall)",,"November 3, 1995"
finnedo01,Dorian Finney-Smith,"Power Forward, Small Forward",Right,6-7,220,4,May,1993,Florida,,,,10.0,"October 26, 2016"
fishede01,Derek Fisher,"Point Guard, Shooting Guard",Left,6-1,200,9,August,1974,Little Rock,1996 NBA Draft,Los Angeles Lakers,"1st round (24th pick, 24th overall)",,"November 1, 1996"
fitchge01,Gerald Fitch,Point Guard,Right,6-3,188,12,August,1982,Kentucky,,,,,"November 23, 2005"
fittsma01,Malik Fitts,Power Forward,Right,6-5,230,4,July,1997,South Florida,,,,,"April 9, 2021"
flaggco01,Cooper Flagg,Small Forward,Right,6-9,205,21,December,2006,Duke,2025 NBA Draft,Dallas Mavericks,"1st round (1st pick, 1st overall)",1.0,"October 22, 2025"
flaglad01,Adam Flagler,Shooting Guard,Right,6-1,180,1,December,1999,Presbyterian College,,,,2.0,"February 23, 2024"
fleisje01,Jerry Fleishman,Shooting Guard,Left,6-2,190,14,February,1922,NYU,,,,,"November 7, 1946"
flemira01,Rasheer Fleming,Power Forward,Right,6-9,240,10,July,2004,Saint Joseph's,2025 NBA Draft,Minnesota Timberwolves,"2nd round (1st pick, 31st overall)",1.0,"October 24, 2025"
flowetr01,Trentyn Flowers,Small Forward,Right,6-9,185,8,March,2005,,,,,2.0,"December 4, 2024"
flynnma01,Malachi Flynn,Point Guard,Right,6-1,185,10,May,1998,San Diego State,2020 NBA Draft,Toronto Raptors,"1st round (29th pick, 29th overall)",5.0,"December 23, 2020"
foleyja01,Jack Foley,Forward,Right,6-3,170,19,April,1939,Holy Cross,1962 NBA Draft,Boston Celtics,"2nd round (9th pick, 18th overall)",,"December 26, 1962"
fontesi01,Simone Fontecchio,Small Forward,Right,6-7,209,9,December,1995,,,,,4.0,"October 19, 2022"
forbebr01,Bryn Forbes,Shooting Guard,Right,6-2,205,23,July,1993,Michigan State,,,,,"October 25, 2016"
fordal03,Aleem Ford,Small Forward,Right,6-8,220,22,December,1997,Wisconsin,,,,,"December 17, 2021"
fordch01,Chris Ford,Shooting Guard,Right,6-5,190,11,January,1949,Villanova,1972 NBA Draft,Detroit Pistons,"2nd round (4th pick, 17th overall)",,"October 13, 1972"
forddo01,Don Ford,"Small Forward, Power Forward",Right,6-9,215,31,December,1952,New Mexico,1975 NBA Draft,Los Angeles Lakers,"6th round (2nd pick, 92nd overall)",,"October 23, 1975"
fordjo01,Jordan Ford,Point Guard,Right,6-1,175,26,May,1998,Saint Mary's,,,,,"October 25, 2023"
formado01,Donnie Forman,Guard,Right,5-10,175,17,January,1926,NYU,,,,,
forretr01,Trent Forrest,"Shooting Guard, Point Guard",Right,6-4,210,12,June,1998,Florida State,,,,,"January 5, 2021"
fostegr01,Greg Foster,"Power Forward, Center",Right,6-11,240,3,October,1968,UCLA,1990 NBA Draft,Washington Bullets,"2nd round (8th pick, 35th overall)",,"November 2, 1990"
fostemi02,Michael Foster Jr.,Power Forward,Right,6-8,250,16,January,2003,,,,,,"November 22, 2022"
fournev01,Evan Fournier,"Shooting Guard, Small Forward",Right,6-6,205,29,October,1992,,2012 NBA Draft,Denver Nuggets,"1st round (20th pick, 20th overall)",,"October 31, 2012"
fowlktr01,Tremaine Fowlkes,Small Forward,Right,6-8,220,11,April,1976,California,1998 NBA Draft,Denver Nuggets,"2nd round (25th pick, 54th overall)",,"February 23, 2002"
foxde01,De'Aaron Fox,Point Guard,Left,6-3,185,20,December,1997,Kentucky,2017 NBA Draft,Sacramento Kings,"1st round (5th pick, 5th overall)",9.0,"October 18, 2017"
foxri01,Rick Fox,Small Forward,Right,6-7,230,24,July,1969,UNC,1991 NBA Draft,Boston Celtics,"1st round (24th pick, 24th overall)",,"November 1, 1991"
frankro01,Robert Franks,Power Forward,Right,6-7,225,18,December,1996,Washington State,,,,,"April 12, 2021"
frazime01,Melvin Frazier,Shooting Guard,Left,6-6,210,30,August,1996,Tulane,2018 NBA Draft,Orlando Magic,"2nd round (5th pick, 35th overall)",3.0,"November 2, 2018"
frazimi01,Michael Frazier,Shooting Guard,Right,6-3,200,8,March,1994,Florida,,,,,"January 9, 2020"
fraziti01,Tim Frazier,Point Guard,Right,6-1,170,1,November,1990,Penn State,,,,,"February 6, 2015"
fraziwa01,Walt Frazier,Point Guard,Right,6-4,200,29,March,1945,Southern Illinois,1967 NBA Draft,New York Knicks,"1st round (5th pick, 5th overall)",,"October 28, 1967"
fredeji01,Jimmer Fredette,"Shooting Guard, Point Guard",Right,6-2,195,25,February,1989,BYU,2011 NBA Draft,Milwaukee Bucks,"1st round (10th pick, 10th overall)",,"December 26, 2011"
freemdo01,Donnie Freeman,"Shooting Guard, Point Guard",Right,6-3,185,18,July,1944,Illinois,1966 NBA Draft,Philadelphia 76ers,"3rd round (9th pick, 29th overall)",,"October 23, 1975"
freemen01,Enrique Freeman,Power Forward,Right,6-9,220,29,July,2000,University of Akron,2024 NBA Draft,Indiana Pacers,"2nd round (20th pick, 50th overall)",2.0,"October 23, 2024"
freemga01,Gary Freeman,Small Forward,Right,6-9,210,25,July,1948,Oregon State,1970 NBA Draft,Milwaukee Bucks,"1st round (16th pick, 16th overall)",,"October 24, 1970"
freemja01,Javon Freeman-Liberty,Point Guard,Right,6-3,190,20,October,1999,Valparaiso,,,,,"January 17, 2024"
fritsji01,Jim Fritsche,Power Forward,Right,6-8,210,10,December,1931,Hamline University,1953 NBA Draft,Minneapolis Lakers,"1st round (9th pick, 9th overall)",,"October 30, 1953"
fryech01,Channing Frye,"Center, Power Forward",Right,7-0,255,17,May,1983,Arizona,2005 NBA Draft,New York Knicks,"1st round (8th pick, 8th overall)",,"November 4, 2005"
fudgeal01,Alex Fudge,Small Forward,Right,6-8,200,6,May,2003,LSU,,,,1.0,"November 4, 2023"
fuetshe01,Herm Fuetsch,Guard,Right,6-0,170,6,July,1918,,,,,,
fulksjo01,Joe Fulks,Power Forward,Right,6-5,190,26,October,1921,Millsaps College,,,,,"November 7, 1946"
fultzma01,Markelle Fultz,"Point Guard, Shooting Guard",Right,6-4,209,29,May,1998,Washington,2017 NBA Draft,Philadelphia 76ers,"1st round (1st pick, 1st overall)",9.0,"October 18, 2017"
funkan01,Andrew Funk,Shooting Guard,Right,6-5,200,21,September,1999,Bucknell,,,,,"March 14, 2024"
furphjo01,Johnny Furphy,Shooting Guard,Right,6-8,200,8,December,2004,Kansas,2024 NBA Draft,San Antonio Spurs,"2nd round (5th pick, 35th overall)",2.0,"October 25, 2024"
gaborbi01,Bill Gabor,Shooting Guard,Right,5-11,170,13,May,1922,Syracuse,1948 BAA Draft,Rochester Royals,2nd round,,"November 3, 1949"
gabriwe01,Wenyen Gabriel,"Power Forward, Center",Right,6-9,205,26,March,1997,Kentucky,,,,,"October 23, 2019"
gaffoda01,Daniel Gafford,"Center, Power Forward",Right,6-10,265,1,October,1998,Arkansas,2019 NBA Draft,Chicago Bulls,"2nd round (8th pick, 38th overall)",7.0,"October 26, 2019"
gaineel01,Elmer Gainer,Forward/Center,Right,6-6,195,22,November,1918,DePaul,1947 BAA Draft,Baltimore Bullets,8th round,,
galemi01,Mike Gale,"Point Guard, Shooting Guard",Right,6-4,185,18,July,1950,Elizabeth City State University,1971 NBA Draft,Chicago Bulls,"3rd round (12th pick, 47th overall)",,"October 22, 1976"
gallida01,Danilo Gallinari,"Small Forward, Power Forward, Shooting Guard",Right,6-10,236,8,August,1988,,2008 NBA Draft,New York Knicks,"1st round (6th pick, 6th overall)",,"October 29, 2008"
gallola01,Langston Galloway,"Shooting Guard, Point Guard",Right,6-1,200,9,December,1991,Saint Joseph's,,,,,"January 7, 2015"
gambeda01,Dave Gambee,"Small Forward, Power Forward",Right,6-6,215,16,April,1937,Oregon State,1958 NBA Draft,St. Louis Hawks,"1st round (7th pick, 7th overall)",,"October 23, 1958"
garcian01,Andersson Garcia,Small Forward,Right,6-7,220,23,August,2000,Mississippi State,,,,1.0,"March 11, 2026"
gardnea01,Earl Gardner,Forward,Right,6-3,195,18,September,1923,DePauw University,1948 BAA Draft,Minneapolis Lakers,4th round,,
gardnmy01,Myron Gardner,Small Forward,Right,6-5,220,21,May,2001,South Plains College,,,,1.0,"October 28, 2025"
garlada01,Darius Garland,"Point Guard, Shooting Guard",Right,6-1,192,26,January,2000,Vanderbilt,2019 NBA Draft,Cleveland Cavaliers,"1st round (5th pick, 5th overall)",7.0,"October 23, 2019"
garneke01,Kevin Garnett,"Power Forward, Center, Small Forward",Right,6-11,240,19,May,1976,,1995 NBA Draft,Minnesota Timberwolves,"1st round (5th pick, 5th overall)",,"November 3, 1995"
garrebi01,Billy Garrett,Shooting Guard,Right,6-6,215,16,October,1994,DePaul,,,,,"April 3, 2019"
garrema01,Marcus Garrett,Shooting Guard,Right,6-5,205,9,November,1998,Kansas,,,,2.0,"October 21, 2021"
garubus01,Usman Garuba,"Power Forward, Center",Right,6-8,229,9,March,2002,,2021 NBA Draft,Houston Rockets,"1st round (23rd pick, 23rd overall)",,"October 20, 2021"
garzalu01,Luka Garza,Center,Right,6-10,243,27,December,1998,Iowa,2021 NBA Draft,Detroit Pistons,"2nd round (22nd pick, 52nd overall)",5.0,"October 23, 2021"
